dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
vansteenwegen,bier127_gen3_m2.txt,0,5007,128,2,29570.5,2681.0,2681.0,0.0,1,0.8879180999992968,20,13,13,7,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen3_m2.txt,1,5008,128,2,29570.5,2664.0,2681.0,0.6340917568071615,0,0.8321168999991642,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen3_m3.txt,0,6007,128,3,19713.7,2404.0,2404.0,0.0,1,0.8036521000012726,20,9,9,11,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen3_m3.txt,1,6008,128,3,19713.7,2336.0,2404.0,2.828618968386023,0,0.8311983999992663,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen3_m4.txt,0,7007,128,4,14785.2,2078.0,2109.0,1.469890943575154,0,0.8569346000003861,20,19,19,1,3,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen3_m4.txt,1,7008,128,4,14785.2,2109.0,2109.0,0.0,1,0.8652983000010863,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt101c_m3.txt,0,8007,102,3,126.33,1230.0,1230.0,0.0,1,0.40390520000073593,20,6,6,14,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt101c_m3.txt,1,8008,102,3,126.33,1210.0,1230.0,1.6260162601626018,0,0.35721079999893846,20,14,14,6,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt151b_m3.txt,0,9007,152,3,116.67,1303.0,1303.0,0.0,1,0.9386597999982769,20,14,14,6,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt151b_m3.txt,1,9008,152,3,116.67,1262.0,1303.0,3.1465848042977744,0,0.8617732000002434,20,9,9,11,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt151c_m2.txt,0,10007,152,2,262.5,1823.0,1861.0,2.0419129500268673,0,1.4016633000010188,20,16,16,4,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt151c_m2.txt,1,10008,152,2,262.5,1861.0,1861.0,0.0,1,1.2295231000007334,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt151c_m3.txt,0,11007,152,3,175.0,1772.0,1773.0,0.05640157924421885,0,1.3167061999993166,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt151c_m3.txt,1,11008,152,3,175.0,1773.0,1773.0,0.0,1,1.3109236000000237,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt151c_m4.txt,0,12007,152,4,131.25,1680.0,1680.0,0.0,1,1.2633520999988832,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt151c_m4.txt,1,12008,152,4,131.25,1671.0,1680.0,0.5357142857142857,0,1.2706624000002193,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt200b_m2.txt,0,13007,201,2,191.0,1856.0,2007.0,7.52366716492277,0,1.9951395000007324,20,10,10,10,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt200b_m2.txt,1,13008,201,2,191.0,2007.0,2007.0,0.0,1,1.9802770000005694,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt200b_m3.txt,0,14007,201,3,127.33,1868.0,1872.0,0.2136752136752137,0,1.9777636999988317,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt200b_m3.txt,1,14008,201,3,127.33,1872.0,1872.0,0.0,1,2.1372449999998935,20,18,18,2,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt200b_m4.txt,0,15007,201,4,95.5,1558.0,1692.0,7.919621749408984,0,1.7305986999999732,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt200b_m4.txt,1,15008,201,4,95.5,1692.0,1692.0,0.0,1,1.929623599999104,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt200c_m2.txt,0,16007,201,2,286.5,2709.0,2721.0,0.4410143329658214,0,2.979016999999658,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt200c_m2.txt,1,16008,201,2,286.5,2721.0,2721.0,0.0,1,2.8362895999998727,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt200c_m3.txt,0,17007,201,3,191.0,2547.0,2547.0,0.0,1,2.5400688999998238,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt200c_m3.txt,1,17008,201,3,191.0,2467.0,2547.0,3.1409501374165685,0,2.774302899999384,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt200c_m4.txt,0,18007,201,4,143.25,2342.0,2342.0,0.0,1,2.569799200000489,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,cmt200c_m4.txt,1,18008,201,4,143.25,2301.0,2342.0,1.7506404782237404,0,2.5853864999990037,20,6,6,14,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,eil101b_m3.txt,0,19007,102,3,105.0,876.0,904.0,3.0973451327433628,0,0.30701480000061565,20,17,17,3,3,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,eil101b_m3.txt,1,19008,102,3,105.0,904.0,904.0,0.0,1,0.2968593999994482,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,eil101c_m2.txt,0,20007,102,2,236.0,1291.0,1291.0,0.0,1,0.44359929999882297,20,11,11,9,3,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,eil101c_m2.txt,1,20008,102,2,236.0,1263.0,1291.0,2.168861347792409,0,0.43921620000037365,20,16,16,4,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,eil101c_m3.txt,0,21007,102,3,157.33,1216.0,1216.0,0.0,1,0.39775420000114536,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,eil101c_m3.txt,1,21008,102,3,157.33,1184.0,1216.0,2.631578947368421,0,0.42524819999925967,20,12,12,8,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262_gen1_m3.txt,0,22007,263,3,396.333,84.0,84.0,0.0,1,2.4007136000000173,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262_gen1_m3.txt,1,22008,263,3,396.333,79.0,84.0,5.952380952380952,0,2.1200332999997045,20,14,14,6,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262_gen1_m4.txt,0,23007,263,4,297.25,73.0,73.0,0.0,1,1.8704591000005166,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262_gen1_m4.txt,1,23008,263,4,297.25,73.0,73.0,0.0,1,2.076540500000192,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262_gen2_m2.txt,0,24007,263,2,594.5,6414.0,6664.0,3.751500600240096,0,3.3499941999998555,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262_gen2_m2.txt,1,24008,263,2,594.5,6664.0,6664.0,0.0,1,3.6910098000007565,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262_gen2_m3.txt,0,25007,263,3,396.333,5028.0,5028.0,0.0,1,3.0121622000006028,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262_gen2_m3.txt,1,25008,263,3,396.333,4823.0,5028.0,4.0771678599840895,0,3.687111900000673,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262_gen3_m2.txt,0,26007,263,2,594.5,5894.0,6188.0,4.751131221719457,0,5.754093700001249,20,18,18,2,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262_gen3_m2.txt,1,26008,263,2,594.5,6188.0,6188.0,0.0,1,5.945014199998695,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262_gen3_m4.txt,0,27007,263,4,297.25,2119.0,2319.0,8.624407072013799,0,2.196706099999574,20,7,7,13,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262_gen3_m4.txt,1,27008,263,4,297.25,2319.0,2319.0,0.0,1,2.198324999999386,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262a_m2.txt,0,28007,251,2,297.5,3743.0,3884.0,3.6302780638516996,0,1.758577000000514,20,14,14,6,4,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262a_m2.txt,1,28008,251,2,297.5,3884.0,3884.0,0.0,1,1.9919640999996773,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262a_m4.txt,0,29007,251,4,148.75,2944.0,2944.0,0.0,1,1.310612700001002,20,15,15,5,3,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262a_m4.txt,1,29008,251,4,148.75,2599.0,2944.0,11.71875,0,1.1413899999988644,20,18,18,2,4,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262b_m2.txt,0,30007,251,2,594.5,7076.0,7450.0,5.02013422818792,0,3.724507300001278,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262b_m2.txt,1,30008,251,2,594.5,7450.0,7450.0,0.0,1,3.6610311000004003,20,6,6,14,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262b_m3.txt,0,31007,251,3,396.33,6724.0,6724.0,0.0,1,3.5990374999983032,20,14,14,6,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262b_m3.txt,1,31008,251,3,396.33,6145.0,6724.0,8.610945865556216,0,3.2441920999990543,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262b_m4.txt,0,32007,251,4,297.25,5840.0,5910.0,1.1844331641285957,0,3.1540789999999106,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262b_m4.txt,1,32008,251,4,297.25,5910.0,5910.0,0.0,1,3.104055200001312,20,10,10,10,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262c_m2.txt,0,33007,251,2,892.0,10238.0,10238.0,0.0,1,5.375906200000827,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262c_m2.txt,1,33008,251,2,892.0,10167.0,10238.0,0.6934948232076578,0,5.293583399999989,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262c_m3.txt,0,34007,251,3,594.67,8991.0,9350.0,3.8395721925133692,0,4.882222499998534,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262c_m3.txt,1,34008,251,3,594.67,9350.0,9350.0,0.0,1,4.930724600000758,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262c_m4.txt,0,35007,251,4,446.0,8694.0,8694.0,0.0,1,4.844082100000378,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gil262c_m4.txt,1,35008,251,4,446.0,8157.0,8694.0,6.176673567977916,0,4.562447599999359,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gr229_gen1_m4.txt,0,36007,230,4,441.25,216.0,216.0,0.0,1,4.057950299998993,20,7,7,13,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gr229_gen1_m4.txt,1,36008,230,4,441.25,215.0,216.0,0.4629629629629629,0,4.0917759999992995,20,11,11,9,3,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gr229_gen2_m3.txt,0,37007,230,3,588.333,11120.0,11120.0,0.0,1,4.175095200000214,20,0,0,20,4,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gr229_gen2_m3.txt,1,37008,230,3,588.333,11120.0,11120.0,0.0,1,4.276408300000185,20,0,0,20,3,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gr229_gen2_m4.txt,0,38007,230,4,441.25,11074.0,11083.0,0.08120544978796355,0,4.153225800000655,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gr229_gen2_m4.txt,1,38008,230,4,441.25,11083.0,11083.0,0.0,1,4.161357800001497,20,13,13,7,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gr229_gen3_m3.txt,0,39007,230,3,588.333,7355.0,7355.0,0.0,1,4.109656800001176,20,1,1,19,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gr229_gen3_m3.txt,1,39008,230,3,588.333,7355.0,7355.0,0.0,1,4.305603400000109,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gr229_gen3_m4.txt,0,40007,230,4,441.25,7355.0,7355.0,0.0,1,4.003762599999391,20,18,18,2,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,gr229_gen3_m4.txt,1,40008,230,4,441.25,7355.0,7355.0,0.0,1,3.910556599999836,20,8,8,12,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroA150_gen2_m2.txt,0,41007,151,2,6631.0,4086.0,4187.0,2.4122283257702413,0,0.8751629000016692,20,6,6,14,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroA150_gen2_m2.txt,1,41008,151,2,6631.0,4187.0,4187.0,0.0,1,0.9109900000003108,20,8,8,12,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroA150_gen3_m3.txt,0,42007,151,3,4420.67,2173.0,2203.0,1.3617793917385383,0,0.6521229999998468,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroA150_gen3_m3.txt,1,42008,151,3,4420.67,2203.0,2203.0,0.0,1,0.6368480000001,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroA200_gen1_m4.txt,0,43007,201,4,3671.0,73.0,76.0,3.9473684210526314,0,1.3459646999999677,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroA200_gen1_m4.txt,1,43008,201,4,3671.0,76.0,76.0,0.0,1,1.9558151999990514,20,18,18,2,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroB200_gen1_m2.txt,0,44007,201,2,7359.5,93.0,99.0,6.0606060606060606,0,1.7790963999996166,20,15,15,5,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroB200_gen1_m2.txt,1,44008,201,2,7359.5,99.0,99.0,0.0,1,1.7925191000013,20,3,3,17,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroB200_gen2_m2.txt,0,45007,201,2,7359.5,5607.0,5607.0,0.0,1,1.8441892999999254,20,15,15,5,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroB200_gen2_m2.txt,1,45008,201,2,7359.5,5181.0,5607.0,7.597645799892991,0,1.7735499999998865,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroB200_gen2_m4.txt,0,46007,201,4,3679.75,4141.0,4141.0,0.0,1,1.2787119000004168,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroB200_gen2_m4.txt,1,46008,201,4,3679.75,4079.0,4141.0,1.4972228930210094,0,1.4247604000011052,20,14,14,6,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroB200_gen3_m2.txt,0,47007,201,2,7359.5,3189.0,3189.0,0.0,1,1.8989018000011129,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroB200_gen3_m2.txt,1,47008,201,2,7359.5,2930.0,3189.0,8.121668234556287,0,1.7563314999988506,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroB200_gen3_m3.txt,0,48007,201,3,4906.33,2565.0,2565.0,0.0,1,1.7287625999997545,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,kroB200_gen3_m3.txt,1,48008,201,3,4906.33,2230.0,2565.0,13.060428849902534,0,1.6633531999996194,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr136_gen1_m2.txt,0,49007,137,2,24193.0,57.0,59.0,3.389830508474576,0,0.47390009999980975,20,11,11,9,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr136_gen1_m2.txt,1,49008,137,2,24193.0,59.0,59.0,0.0,1,0.5374537000006967,20,5,5,15,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr136_gen2_m2.txt,0,50007,137,2,24193.0,3512.0,3512.0,0.0,1,0.6351424000004045,20,18,18,2,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr136_gen2_m2.txt,1,50008,137,2,24193.0,3335.0,3512.0,5.039863325740319,0,0.5192334000003029,20,15,15,5,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr264_gen1_m4.txt,0,51007,265,4,6142.0,99.0,99.0,0.0,1,2.906269600000087,20,12,12,8,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr264_gen1_m4.txt,1,51008,265,4,6142.0,99.0,99.0,0.0,1,3.0711178000001382,20,8,8,12,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr264_gen2_m2.txt,0,52007,265,2,12284.0,6516.0,6516.0,0.0,1,3.8795936000005895,20,12,12,8,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr264_gen2_m2.txt,1,52008,265,2,12284.0,6453.0,6516.0,0.9668508287292817,0,3.7679501000002347,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr264_gen2_m3.txt,0,53007,265,3,8189.33,5963.0,6293.0,5.243921817892897,0,3.49356810000063,20,16,16,4,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr264_gen2_m3.txt,1,53008,265,3,8189.33,6293.0,6293.0,0.0,1,3.5818849000006594,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr264_gen2_m4.txt,0,54007,265,4,6142.0,5321.0,5321.0,0.0,1,2.9734375000007276,20,16,16,4,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr264_gen2_m4.txt,1,54008,265,4,6142.0,5128.0,5321.0,3.6271377560608906,0,3.0346690000005765,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr264_gen3_m3.txt,0,55007,265,3,8189.33,2430.0,2430.0,0.0,1,4.01552509999965,20,4,4,16,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr264_gen3_m3.txt,1,55008,265,3,8189.33,2399.0,2430.0,1.2757201646090535,0,4.257409699999698,20,2,2,18,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen1_m2.txt,0,56007,300,2,12048.0,129.0,131.0,1.5267175572519083,0,4.94516509999994,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen1_m2.txt,1,56008,300,2,12048.0,131.0,131.0,0.0,1,5.116822099998899,20,14,14,6,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen1_m3.txt,0,57007,300,3,8032.0,95.0,105.0,9.523809523809524,0,3.2320997000006173,20,12,12,8,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen1_m3.txt,1,57008,300,3,8032.0,105.0,105.0,0.0,1,3.835324900001069,20,14,14,6,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen1_m4.txt,0,58007,300,4,6024.0,81.0,81.0,0.0,1,3.023545699999886,20,6,6,14,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen1_m4.txt,1,58008,300,4,6024.0,75.0,81.0,7.4074074074074066,0,2.9628892999990057,20,3,3,17,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen2_m3.txt,0,59007,300,3,8032.0,5107.0,5415.0,5.687903970452447,0,3.4559773999990284,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen2_m3.txt,1,59008,300,3,8032.0,5415.0,5415.0,0.0,1,3.8482294000004913,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen2_m4.txt,0,60007,300,4,6024.0,4313.0,4313.0,0.0,1,2.976616100000683,20,14,14,6,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen2_m4.txt,1,60008,300,4,6024.0,4036.0,4313.0,6.422443774634826,0,2.7100207999992563,20,6,6,14,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen3_m2.txt,0,61007,300,2,12048.0,4594.0,4594.0,0.0,1,5.418914899999436,20,18,18,2,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen3_m2.txt,1,61008,300,2,12048.0,4531.0,4594.0,1.3713539399216368,0,5.398636399999305,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen3_m3.txt,0,62007,300,3,8032.0,3237.0,3237.0,0.0,1,4.168933599999946,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen3_m3.txt,1,62008,300,3,8032.0,3061.0,3237.0,5.437133147976522,0,3.788770099999965,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen3_m4.txt,0,63007,300,4,6024.0,2091.0,2091.0,0.0,1,3.0286248000011255,20,16,16,4,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,pr299_gen3_m4.txt,1,63008,300,4,6024.0,1757.0,2091.0,15.973218555714968,0,2.5955059999996593,20,10,10,10,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,rat195_gen2_m2.txt,0,64007,196,2,581.0,4617.0,4798.0,3.7724051688203417,0,1.4916704999996,20,13,13,7,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,rat195_gen2_m2.txt,1,64008,196,2,581.0,4798.0,4798.0,0.0,1,1.5458688999988226,20,15,15,5,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,rat195_gen3_m3.txt,0,65007,196,3,387.333,2352.0,2352.0,0.0,1,1.4775134999999864,20,14,14,6,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,rat195_gen3_m3.txt,1,65008,196,3,387.333,2123.0,2352.0,9.736394557823129,0,1.286756299999979,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,ts225_gen2_m2.txt,0,66007,226,2,31661.0,5644.0,5644.0,0.0,1,2.2800936000003276,20,18,18,2,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,ts225_gen2_m2.txt,1,66008,226,2,31661.0,5150.0,5644.0,8.752657689581858,0,2.183264400000553,20,15,15,5,1,1,N/A (ILS),N/A (ILS),ok
