dataset,instance,num_nodes_base,team_size_base,runs_base,reference_best_score_base,best_score_base,mean_score_base,std_score_base,mean_cpu_time_seconds_base,median_cpu_time_seconds_base,mean_iterations_to_convergence_base,success_rate_percent_base,mean_gap_to_reference_best_percent_base,max_gap_to_reference_best_percent_base,num_nodes_improved,team_size_improved,runs_improved,reference_best_score_improved,best_score_improved,mean_score_improved,std_score_improved,mean_cpu_time_seconds_improved,median_cpu_time_seconds_improved,mean_iterations_to_convergence_improved,success_rate_percent_improved,mean_gap_to_reference_best_percent_improved,max_gap_to_reference_best_percent_improved,score_delta,cpu_delta,gap_delta
dang,rd400_gen3_m4.txt,401,4,2,8412.0,8412.0,8117.0,417.1930009000631,13.523956900000483,13.523956900000483,15.5,50.0,3.5068949120304325,7.013789824060865,401,4,2,8165.0,8165.0,8061.0,147.07821048680188,9.047810300000492,9.047810300000492,20.0,50.0,1.2737293325168402,2.5474586650336803,-56.0,-4.476146599999991,-2.2331655795135923
dang,ts225_gen2_m2.txt,226,2,2,5213.0,5213.0,5032.0,255.9726547895302,2.068473399999675,2.068473399999675,14.0,50.0,3.4720890082486093,6.944178016497219,226,2,2,5135.0,5135.0,5074.5,85.55992052357225,1.3242079999990892,1.3242079999990892,14.5,50.0,1.178188899707887,2.356377799415774,42.5,-0.7442654000005859,-2.293900108540722
vansteenwegen,bier127_gen1_m2.txt,128,2,2,101.0,101.0,101.0,0.0,1.1607844499994826,1.1607844499994826,15.5,100.0,0.0,0.0,128,2,2,102.0,102.0,101.5,0.7071067811865476,0.7140170000002399,0.7140170000002399,10.5,50.0,0.4901960784313725,0.9803921568627452,0.5,-0.44676744999924267,0.4901960784313725
vansteenwegen,bier127_gen1_m3.txt,128,3,2,97.0,97.0,95.5,2.1213203435596424,1.1123186499999065,1.1123186499999065,6.5,50.0,1.5463917525773196,3.0927835051546397,128,3,2,98.0,98.0,97.0,1.4142135623730951,0.8271629000000758,0.8271629000000758,20.0,50.0,1.020408163265306,2.0408163265306123,1.5,-0.28515574999983073,-0.5259835893120137
vansteenwegen,bier127_gen2_m2.txt,128,2,2,5354.0,5354.0,5247.0,151.32085117392117,0.9840198499996404,0.9840198499996404,18.0,50.0,1.998505790063504,3.997011580127008,128,2,2,5334.0,5334.0,5237.5,136.47160876900367,0.6192054499997539,0.6192054499997539,12.5,50.0,1.809148856392951,3.618297712785902,-9.5,-0.3648143999998865,-0.18935693367055295
vansteenwegen,bier127_gen2_m3.txt,128,3,2,5013.0,5013.0,4982.5,43.1335136523794,0.8960510000006252,0.8960510000006252,13.5,50.0,0.6084181129064433,1.2168362258128866,128,3,2,5120.0,5120.0,5060.0,84.8528137423857,0.7440407000003688,0.7440407000003688,14.5,50.0,1.171875,2.34375,77.5,-0.1520103000002564,0.5634568870935567
vansteenwegen,bier127_gen2_m4.txt,128,4,2,4820.0,4820.0,4745.0,106.06601717798212,0.8208068499998262,0.8208068499998262,20.0,50.0,1.5560165975103737,3.112033195020747,128,4,2,4886.0,4886.0,4844.0,59.39696961966999,0.7101947999999538,0.7101947999999538,13.5,50.0,0.8595988538681949,1.7191977077363898,99.0,-0.1106120499998724,-0.6964177436421788
vansteenwegen,bier127_gen3_m2.txt,128,2,2,2681.0,2681.0,2672.5,12.020815280171307,0.8600174999992305,0.8600174999992305,15.0,50.0,0.3170458784035807,0.6340917568071615,128,2,2,2700.0,2700.0,2651.0,69.29646455628166,0.6462972500003161,0.6462972500003161,18.0,50.0,1.8148148148148149,3.6296296296296298,-21.5,-0.21372024999891437,1.497768936411234
vansteenwegen,bier127_gen3_m3.txt,128,3,2,2404.0,2404.0,2370.0,48.08326112068523,0.8174252500002694,0.8174252500002694,13.0,50.0,1.4143094841930115,2.828618968386023,128,3,2,2357.0,2357.0,2330.5,37.476659402887016,0.6976559499998984,0.6976559499998984,12.5,50.0,1.124310564276623,2.248621128553246,-39.5,-0.119769300000371,-0.2899989199163886
vansteenwegen,bier127_gen3_m4.txt,128,4,2,2109.0,2109.0,2093.5,21.920310216782973,0.8611164500007362,0.8611164500007362,18.0,50.0,0.734945471787577,1.469890943575154,128,4,2,2165.0,2165.0,2127.5,53.033008588991066,0.7637497999985499,0.7637497999985499,16.5,50.0,1.7321016166281753,3.4642032332563506,34.0,-0.09736665000218636,0.9971561448405983
vansteenwegen,cmt101c_m3.txt,102,3,2,1230.0,1230.0,1220.0,14.142135623730953,0.3805579999998372,0.3805579999998372,10.0,50.0,0.8130081300813009,1.6260162601626018,102,3,2,1240.0,1240.0,1230.0,14.142135623730953,0.3482079000004887,0.3482079000004887,5.5,50.0,0.8064516129032258,1.6129032258064515,10.0,-0.032350099999348514,-0.00655651717807515
vansteenwegen,cmt151b_m3.txt,152,3,2,1303.0,1303.0,1282.5,28.991378028648448,0.9002164999992601,0.9002164999992601,11.5,50.0,1.5732924021488872,3.1465848042977744,152,3,2,1277.0,1277.0,1264.0,18.384776310850235,0.7019250499997725,0.7019250499997725,20.0,50.0,1.0180109631949883,2.0360219263899766,-18.5,-0.19829144999948767,-0.5552814389538989
vansteenwegen,cmt151c_m2.txt,152,2,2,1861.0,1861.0,1842.0,26.87005768508881,1.315593200000876,1.315593200000876,18.0,50.0,1.0209564750134337,2.041912950026868,152,2,2,1876.0,1876.0,1836.5,55.86143571373726,0.9905313999997816,0.9905313999997816,18.5,50.0,2.105543710021322,4.211087420042644,-5.5,-0.3250618000010945,1.0845872350078885
vansteenwegen,cmt151c_m3.txt,152,3,2,1773.0,1773.0,1772.5,0.7071067811865476,1.3138148999996702,1.3138148999996702,19.5,50.0,0.0282007896221094,0.0564015792442188,152,3,2,1847.0,1847.0,1793.5,75.66042558696059,0.939706149999438,0.939706149999438,19.0,50.0,2.8965890633459663,5.793178126691933,21.0,-0.37410875000023214,2.868388273723857
vansteenwegen,cmt151c_m4.txt,152,4,2,1680.0,1680.0,1675.5,6.363961030678928,1.2670072499995513,1.2670072499995513,16.5,50.0,0.2678571428571428,0.5357142857142857,152,4,2,1699.0,1699.0,1687.0,16.97056274847714,0.9707595499994568,0.9707595499994568,18.0,50.0,0.7062978222483813,1.412595644496763,11.5,-0.2962477000000945,0.43844067939123854
vansteenwegen,cmt200b_m2.txt,201,2,2,2007.0,2007.0,1931.5,106.77312395916869,1.9877082500006509,1.9877082500006509,14.5,50.0,3.761833582461385,7.52366716492277,201,2,2,1957.0,1957.0,1907.5,70.0035713374682,1.2433102499990127,1.2433102499990127,11.0,50.0,2.5293817066939197,5.058763413387839,-24.0,-0.7443980000016381,-1.2324518757674654
vansteenwegen,cmt200b_m3.txt,201,3,2,1872.0,1872.0,1870.0,2.8284271247461903,2.0575043499993626,2.0575043499993626,17.5,50.0,0.1068376068376068,0.2136752136752137,201,3,2,1828.0,1828.0,1824.5,4.949747468305833,1.3005051000000094,1.3005051000000094,19.0,50.0,0.1914660831509846,0.3829321663019693,-45.5,-0.7569992499993532,0.08462847631337779
vansteenwegen,cmt200b_m4.txt,201,4,2,1692.0,1692.0,1625.0,94.75230867899737,1.8301111499995384,1.8301111499995384,20.0,50.0,3.959810874704492,7.919621749408984,201,4,2,1542.0,1542.0,1511.0,43.840620433565945,1.1671375500000067,1.1671375500000067,19.0,50.0,2.010376134889753,4.020752269779507,-114.0,-0.6629735999995316,-1.949434739814739
vansteenwegen,cmt200c_m2.txt,201,2,2,2721.0,2721.0,2715.0,8.48528137423857,2.9076532999997653,2.9076532999997653,16.5,50.0,0.2205071664829107,0.4410143329658214,201,2,2,2713.0,2713.0,2704.0,12.727922061357855,1.7101128000003882,1.7101128000003882,15.0,50.0,0.3317360855141909,0.6634721710283819,-11.0,-1.197540499999377,0.11122891903128024
vansteenwegen,cmt200c_m3.txt,201,3,2,2547.0,2547.0,2507.0,56.56854249492381,2.657185899999604,2.657185899999604,19.5,50.0,1.5704750687082842,3.1409501374165685,201,3,2,2502.0,2502.0,2487.0,21.213203435596427,1.6489684500002113,1.6489684500002113,18.5,50.0,0.5995203836930456,1.1990407673860912,-20.0,-1.0082174499993926,-0.9709546850152386
vansteenwegen,cmt200c_m4.txt,201,4,2,2342.0,2342.0,2321.5,28.991378028648448,2.5775928499997462,2.5775928499997462,13.0,50.0,0.8753202391118702,1.7506404782237404,201,4,2,2332.0,2332.0,2325.0,9.899494936611664,1.7212533499996423,1.7212533499996423,19.5,50.0,0.3001715265866209,0.6003430531732418,3.5,-0.856339500000104,-0.5751487125252492
vansteenwegen,eil101b_m3.txt,102,3,2,904.0,904.0,890.0,19.79898987322333,0.3019371000000319,0.3019371000000319,18.0,50.0,1.5486725663716814,3.0973451327433628,102,3,2,898.0,898.0,873.5,34.64823227814083,0.2948846499994033,0.2948846499994033,18.5,50.0,2.728285077951002,5.456570155902004,-16.5,-0.007052450000628596,1.1796125115793208
vansteenwegen,eil101c_m2.txt,102,2,2,1291.0,1291.0,1277.0,19.79898987322333,0.4414077499995983,0.4414077499995983,13.5,50.0,1.0844306738962044,2.168861347792409,102,2,2,1288.0,1288.0,1278.0,14.142135623730953,0.3185383999998521,0.3185383999998521,14.5,50.0,0.7763975155279503,1.5527950310559009,1.0,-0.12286934999974619,-0.30803315836825407
vansteenwegen,eil101c_m3.txt,102,3,2,1216.0,1216.0,1200.0,22.62741699796952,0.4115012000002025,0.4115012000002025,16.0,50.0,1.3157894736842104,2.631578947368421,102,3,2,1224.0,1224.0,1186.5,53.033008588991066,0.3402434999998149,0.3402434999998149,10.0,50.0,3.063725490196078,6.127450980392156,-13.5,-0.07125770000038761,1.7479360165118678
vansteenwegen,gil262_gen1_m3.txt,263,3,2,84.0,84.0,81.5,3.5355339059327378,2.260373449999861,2.260373449999861,15.0,50.0,2.976190476190476,5.952380952380952,263,3,2,84.0,84.0,80.0,5.656854249492381,1.3948049999999057,1.3948049999999057,15.0,50.0,4.761904761904762,9.523809523809524,-1.5,-0.8655684499999552,1.785714285714286
vansteenwegen,gil262_gen1_m4.txt,263,4,2,73.0,73.0,73.0,0.0,1.9734998000003543,1.9734998000003543,16.5,100.0,0.0,0.0,263,4,2,72.0,72.0,70.0,2.8284271247461903,1.3837136499996632,1.3837136499996632,10.0,50.0,2.7777777777777777,5.555555555555555,-3.0,-0.5897861500006911,2.7777777777777777
vansteenwegen,gil262_gen2_m2.txt,263,2,2,6664.0,6664.0,6539.0,176.7766952966369,3.520502000000306,3.520502000000306,19.0,50.0,1.875750300120048,3.751500600240096,263,2,2,6630.0,6630.0,6447.0,258.8010819142764,2.277954050000517,2.277954050000517,17.5,50.0,2.760180995475113,5.520361990950226,-92.0,-1.2425479499997891,0.8844306953550651
vansteenwegen,gil262_gen2_m3.txt,263,3,2,5028.0,5028.0,4925.5,144.95689014324225,3.349637050000638,3.349637050000638,19.5,50.0,2.0385839299920447,4.0771678599840895,263,3,2,5057.0,5057.0,4912.0,205.0609665440988,1.6263323499997568,1.6263323499997568,17.0,50.0,2.867312635950168,5.734625271900336,-13.5,-1.723304700000881,0.8287287059581234
vansteenwegen,gil262_gen3_m2.txt,263,2,2,6188.0,6188.0,6041.0,207.88939366884497,5.849553949999972,5.849553949999972,19.0,50.0,2.3755656108597285,4.751131221719457,263,2,2,6076.0,6076.0,5944.0,186.67619023324852,2.647277750000285,2.647277750000285,12.5,50.0,2.1724818959842,4.3449637919684,-97.0,-3.2022761999996874,-0.20308371487552845
vansteenwegen,gil262_gen3_m4.txt,263,4,2,2319.0,2319.0,2219.0,141.4213562373095,2.19751554999948,2.19751554999948,13.5,50.0,4.3122035360069,8.624407072013799,263,4,2,2203.0,2203.0,2161.0,59.39696961966999,1.4356107499988866,1.4356107499988866,10.5,50.0,1.9064911484339535,3.812982296867908,-58.0,-0.7619048000005932,-2.405712387572947
vansteenwegen,gil262a_m2.txt,251,2,2,3884.0,3884.0,3813.5,99.7020561473032,1.875270550000096,1.875270550000096,16.5,50.0,1.8151390319258496,3.6302780638517,251,2,2,3735.0,3735.0,3630.5,147.78531726798843,1.0201164000000065,1.0201164000000065,17.0,50.0,2.797858099062918,5.595716198125836,-183.0,-0.8551541500000894,0.9827190671370685
vansteenwegen,gil262a_m4.txt,251,4,2,2944.0,2944.0,2771.5,243.9518395093589,1.2260013499999332,1.2260013499999332,16.5,50.0,5.859375,11.71875,251,4,2,2848.0,2848.0,2802.5,64.34671708797582,0.8169067500002711,0.8169067500002711,16.0,50.0,1.5976123595505618,3.195224719101124,31.0,-0.409094599999662,-4.261762640449438
vansteenwegen,gil262b_m2.txt,251,2,2,7450.0,7450.0,7263.0,264.45793616376875,3.692769200000839,3.692769200000839,11.5,50.0,2.51006711409396,5.02013422818792,251,2,2,7424.0,7424.0,7112.0,441.2346314604056,2.2589526500005377,2.2589526500005377,18.0,50.0,4.202586206896552,8.405172413793103,-151.0,-1.4338165500003015,1.6925190928025917
vansteenwegen,gil262b_m3.txt,251,3,2,6724.0,6724.0,6434.5,409.414826307011,3.421614799998679,3.421614799998679,17.0,50.0,4.305472932778108,8.610945865556216,251,3,2,6316.0,6316.0,6138.0,251.7300141024109,2.090526399999362,2.090526399999362,14.5,50.0,2.818239392020266,5.636478784040532,-296.5,-1.3310883999993166,-1.4872335407578419
vansteenwegen,gil262b_m4.txt,251,4,2,5910.0,5910.0,5875.0,49.49747468305833,3.1290671000006114,3.1290671000006114,13.0,50.0,0.5922165820642978,1.1844331641285957,251,4,2,5859.0,5859.0,5561.0,421.4356415871823,1.997545649999665,1.997545649999665,15.0,50.0,5.086192182966377,10.172384365932754,-314.0,-1.1315214500009463,4.493975600902079
vansteenwegen,gil262c_m2.txt,251,2,2,10238.0,10238.0,10202.5,50.20458146424488,5.334744800000408,5.334744800000408,19.5,50.0,0.3467474116038289,0.6934948232076578,251,2,2,10002.0,10002.0,9758.5,344.36100243784864,3.2979002000001856,3.2979002000001856,17.0,50.0,2.434513097380524,4.869026194761047,-444.0,-2.0368446000002223,2.087765685776695
vansteenwegen,gil262c_m3.txt,251,3,2,9350.0,9350.0,9170.5,253.85133444597056,4.906473549999646,4.906473549999646,19.5,50.0,1.9197860962566848,3.839572192513369,251,3,2,8847.0,8847.0,8639.0,294.15642097360376,3.024767350000729,3.024767350000729,16.0,50.0,2.3510794619645075,4.702158923929015,-531.5,-1.8817061999989169,0.4312933657078226
vansteenwegen,gil262c_m4.txt,251,4,2,8694.0,8694.0,8425.5,379.716341497176,4.703264849999869,4.703264849999869,20.0,50.0,3.088336783988958,6.176673567977916,251,4,2,8227.0,8227.0,8116.0,156.97770542341354,2.9059238500012725,2.9059238500012725,20.0,50.0,1.3492159961103682,2.6984319922207365,-309.5,-1.797340999998596,-1.73912078787859
vansteenwegen,gr229_gen1_m4.txt,230,4,2,216.0,216.0,215.5,0.7071067811865476,4.074863149999146,4.074863149999146,9.0,50.0,0.2314814814814814,0.4629629629629629,230,4,2,217.0,217.0,216.5,0.7071067811865476,3.0856135999993057,3.0856135999993057,17.5,50.0,0.2304147465437788,0.4608294930875576,1.0,-0.9892495499998404,-0.0010667349377025959
vansteenwegen,gr229_gen2_m3.txt,230,3,2,11120.0,11120.0,11120.0,0.0,4.2257517500002,4.2257517500002,0.0,100.0,0.0,0.0,230,3,2,11120.0,11120.0,11120.0,0.0,4.663576149999244,4.663576149999244,0.0,100.0,0.0,0.0,0.0,0.43782439999904366,0.0
vansteenwegen,gr229_gen2_m4.txt,230,4,2,11083.0,11083.0,11078.5,6.363961030678928,4.157291800001076,4.157291800001076,15.5,50.0,0.0406027248939817,0.0812054497879635,230,4,2,11083.0,11083.0,11070.0,18.384776310850235,2.4251127999996243,2.4251127999996243,12.0,50.0,0.1172967608048362,0.2345935216096724,-8.5,-1.7321790000014516,0.0766940359108545
vansteenwegen,gr229_gen3_m3.txt,230,3,2,7355.0,7355.0,7355.0,0.0,4.207630100000642,4.207630100000642,0.5,100.0,0.0,0.0,230,3,2,7355.0,7355.0,7355.0,0.0,4.284440000000359,4.284440000000359,0.5,100.0,0.0,0.0,0.0,0.07680989999971644,0.0
vansteenwegen,gr229_gen3_m4.txt,230,4,2,7355.0,7355.0,7355.0,0.0,3.957159599999613,3.957159599999613,13.0,100.0,0.0,0.0,230,4,2,7355.0,7355.0,7355.0,0.0,2.995969149999837,2.995969149999837,12.0,100.0,0.0,0.0,0.0,-0.9611904499997759,0.0
vansteenwegen,kroA150_gen2_m2.txt,151,2,2,4187.0,4187.0,4136.5,71.4177848998413,0.89307645000099,0.89307645000099,7.0,50.0,1.2061141628851206,2.4122283257702413,151,2,2,4258.0,4258.0,4165.0,131.52186130069785,0.6003400499994314,0.6003400499994314,12.0,50.0,2.1841240018788164,4.368248003757633,28.5,-0.29273640000155865,0.9780098389936958
vansteenwegen,kroA150_gen3_m3.txt,151,3,2,2203.0,2203.0,2188.0,21.213203435596427,0.6444854999999734,0.6444854999999734,18.5,50.0,0.6808896958692692,1.3617793917385383,151,3,2,2139.0,2139.0,2001.5,194.45436482630055,0.5153823999999076,0.5153823999999076,5.5,50.0,6.428237494156147,12.856474988312296,-186.5,-0.12910310000006575,5.747347798286878
vansteenwegen,kroA200_gen1_m4.txt,201,4,2,76.0,76.0,74.5,2.1213203435596424,1.6508899499995096,1.6508899499995096,18.5,50.0,1.973684210526316,3.947368421052632,201,4,2,75.0,75.0,73.5,2.1213203435596424,0.8975139000003765,0.8975139000003765,8.5,50.0,2.0,4.0,-1.0,-0.7533760499991331,0.02631578947368407
vansteenwegen,kroB200_gen1_m2.txt,201,2,2,99.0,99.0,96.0,4.242640687119285,1.7858077500004583,1.7858077500004583,9.0,50.0,3.0303030303030303,6.0606060606060606,201,2,2,100.0,100.0,97.5,3.5355339059327378,1.228780899999947,1.228780899999947,12.5,50.0,2.5,5.0,1.5,-0.5570268500005113,-0.5303030303030303
vansteenwegen,kroB200_gen2_m2.txt,201,2,2,5607.0,5607.0,5394.0,301.22748878546923,1.808869649999906,1.808869649999906,17.5,50.0,3.798822899946496,7.597645799892991,201,2,2,5427.0,5427.0,5185.5,341.5325753131024,1.2118107500000406,1.2118107500000406,11.0,50.0,4.449972360420121,8.899944720840242,-208.5,-0.5970588999998654,0.6511494604736252
vansteenwegen,kroB200_gen2_m4.txt,201,4,2,4141.0,4141.0,4110.0,43.840620433565945,1.351736150000761,1.351736150000761,16.5,50.0,0.7486114465105047,1.4972228930210094,201,4,2,4122.0,4122.0,4048.5,103.94469683442249,0.9545381000007184,0.9545381000007184,17.5,50.0,1.7831149927219796,3.566229985443959,-61.5,-0.3971980500000426,1.034503546211475
vansteenwegen,kroB200_gen3_m2.txt,201,2,2,3189.0,3189.0,3059.5,183.1406563273158,1.8276166499999815,1.8276166499999815,18.5,50.0,4.060834117278144,8.121668234556287,201,2,2,3174.0,3174.0,3009.5,232.6381310103741,1.269838150000396,1.269838150000396,16.0,50.0,5.182734719596724,10.365469439193449,-50.0,-0.5577784999995856,1.12190060231858
vansteenwegen,kroB200_gen3_m3.txt,201,3,2,2565.0,2565.0,2397.5,236.88077169749343,1.696057899999687,1.696057899999687,19.5,50.0,6.530214424951267,13.060428849902534,201,3,2,2364.0,2364.0,2340.5,33.23401871576773,1.1530076999997618,1.1530076999997618,17.0,50.0,0.994077834179357,1.988155668358714,-57.0,-0.5430501999999251,-5.5361365907719104
vansteenwegen,pr136_gen1_m2.txt,137,2,2,59.0,59.0,58.0,1.4142135623730951,0.5056769000002532,0.5056769000002532,8.0,50.0,1.694915254237288,3.389830508474576,137,2,2,62.0,62.0,61.0,1.4142135623730951,0.4274396999999226,0.4274396999999226,7.5,50.0,1.6129032258064515,3.225806451612903,3.0,-0.07823720000033063,-0.08201202843083655
vansteenwegen,pr136_gen2_m2.txt,137,2,2,3512.0,3512.0,3423.5,125.15790027001891,0.5771879000003537,0.5771879000003537,16.5,50.0,2.51993166287016,5.039863325740319,137,2,2,3517.0,3517.0,3411.5,149.19953083036154,0.4338264500001969,0.4338264500001969,15.0,50.0,2.9997156667614444,5.999431333522889,-12.0,-0.14336145000015682,0.4797840038912846
vansteenwegen,pr264_gen1_m4.txt,265,4,2,99.0,99.0,99.0,0.0,2.9886937000001126,2.9886937000001126,10.0,100.0,0.0,0.0,265,4,2,99.0,99.0,97.5,2.1213203435596424,2.269975799999884,2.269975799999884,5.5,50.0,1.5151515151515151,3.0303030303030303,-1.5,-0.7187179000002284,1.5151515151515151
vansteenwegen,pr264_gen2_m2.txt,265,2,2,6516.0,6516.0,6484.5,44.54772721475249,3.823771850000412,3.823771850000412,14.0,50.0,0.4834254143646408,0.9668508287292816,265,2,2,6516.0,6516.0,6473.5,60.10407640085654,2.6872649499991894,2.6872649499991894,5.5,50.0,0.6522406384284837,1.3044812768569674,-11.0,-1.1365069000012227,0.16881522406384286
vansteenwegen,pr264_gen2_m3.txt,265,3,2,6293.0,6293.0,6128.0,233.3452377915607,3.5377265000006446,3.5377265000006446,18.0,50.0,2.6219609089464484,5.243921817892897,265,3,2,6107.0,6107.0,5912.0,275.77164466275354,2.604440200000681,2.604440200000681,8.5,50.0,3.193057147535615,6.38611429507123,-216.0,-0.9332862999999634,0.5710962385891665
vansteenwegen,pr264_gen2_m4.txt,265,4,2,5321.0,5321.0,5224.5,136.47160876900367,3.004053250000652,3.004053250000652,18.0,50.0,1.8135688780304453,3.6271377560608906,265,4,2,5217.0,5217.0,5120.0,137.17871555019022,2.222431700000016,2.222431700000016,14.0,50.0,1.859306114625264,3.7186122292505273,-104.5,-0.781621550000636,0.045737236594818764
vansteenwegen,pr264_gen3_m3.txt,265,3,2,2430.0,2430.0,2414.5,21.920310216782973,4.136467399999674,4.136467399999674,3.0,50.0,0.6378600823045267,1.2757201646090537,265,3,2,2618.0,2618.0,2524.0,132.93607486307093,3.112338050000289,3.112338050000289,14.0,50.0,3.590527119938885,7.18105423987777,109.5,-1.0241293499993849,2.9526670376343582
vansteenwegen,pr299_gen1_m2.txt,300,2,2,131.0,131.0,130.0,1.4142135623730951,5.03099359999942,5.03099359999942,16.5,50.0,0.7633587786259541,1.5267175572519085,300,2,2,129.0,129.0,124.5,6.363961030678928,2.8883199000001696,2.8883199000001696,16.5,50.0,3.488372093023256,6.976744186046512,-5.5,-2.142673699999251,2.7250133143973017
vansteenwegen,pr299_gen1_m3.txt,300,3,2,105.0,105.0,100.0,7.071067811865476,3.5337123000008432,3.5337123000008432,13.0,50.0,4.761904761904762,9.523809523809524,300,3,2,105.0,105.0,98.0,9.899494936611664,2.2598219999999856,2.2598219999999856,10.5,50.0,6.666666666666667,13.333333333333334,-2.0,-1.2738903000008577,1.904761904761905
vansteenwegen,pr299_gen1_m4.txt,300,4,2,81.0,81.0,78.0,4.242640687119285,2.993217499999446,2.993217499999446,4.5,50.0,3.7037037037037033,7.4074074074074066,300,4,2,81.0,81.0,78.5,3.5355339059327378,1.8243935499995128,1.8243935499995128,12.0,50.0,3.08641975308642,6.172839506172839,0.5,-1.168823949999933,-0.6172839506172831
vansteenwegen,pr299_gen2_m3.txt,300,3,2,5415.0,5415.0,5261.0,217.78888860545663,3.65210339999976,3.65210339999976,18.5,50.0,2.8439519852262234,5.687903970452447,300,3,2,5347.0,5347.0,5258.5,125.15790027001891,2.29873305000001,2.29873305000001,18.0,50.0,1.6551337198429026,3.310267439685805,-2.5,-1.35337034999975,-1.1888182653833208
vansteenwegen,pr299_gen2_m4.txt,300,4,2,4313.0,4313.0,4174.5,195.86857838867363,2.8433184499999697,2.8433184499999697,10.0,50.0,3.211221887317413,6.422443774634826,300,4,2,4314.0,4314.0,4172.0,200.8183258569795,1.7175576500003444,1.7175576500003444,11.5,50.0,3.291608715808994,6.583217431617988,-2.5,-1.1257607999996253,0.08038682849158096
vansteenwegen,pr299_gen3_m2.txt,300,2,2,4594.0,4594.0,4562.5,44.54772721475249,5.40877564999937,5.40877564999937,19.0,50.0,0.6856769699608184,1.3713539399216368,300,2,2,4630.0,4630.0,4430.0,282.842712474619,3.3012276999998,3.3012276999998,17.5,50.0,4.319654427645788,8.639308855291576,-132.5,-2.1075479499995704,3.6339774576849697
vansteenwegen,pr299_gen3_m3.txt,300,3,2,3237.0,3237.0,3149.0,124.45079348883236,3.978851849999955,3.978851849999955,19.5,50.0,2.718566573988261,5.437133147976522,300,3,2,2975.0,2975.0,2886.5,125.15790027001891,2.195902299999944,2.195902299999944,18.5,50.0,2.974789915966386,5.949579831932773,-262.5,-1.7829495500000112,0.25622334197812524
vansteenwegen,pr299_gen3_m4.txt,300,4,2,2091.0,2091.0,1924.0,236.17366491630688,2.8120654000003924,2.8120654000003924,13.0,50.0,7.986609277857484,15.973218555714968,300,4,2,2076.0,2076.0,1979.0,137.17871555019022,1.8011262999989412,1.8011262999989412,20.0,50.0,4.672447013487476,9.344894026974952,55.0,-1.0109391000014512,-3.314162264370008
vansteenwegen,rat195_gen2_m2.txt,196,2,2,4798.0,4798.0,4707.5,127.9863273947651,1.5187696999992113,1.5187696999992113,14.0,50.0,1.8862025844101709,3.7724051688203417,196,2,2,4633.0,4633.0,4610.5,31.81980515339464,0.8829581500003769,0.8829581500003769,16.5,50.0,0.4856464493848478,0.9712928987696956,-97.0,-0.6358115499988344,-1.400556135025323
vansteenwegen,rat195_gen3_m3.txt,196,3,2,2352.0,2352.0,2237.5,161.92745289171938,1.3821348999999827,1.3821348999999827,17.0,50.0,4.868197278911564,9.736394557823129,196,3,2,2442.0,2442.0,2290.0,214.96046148071045,0.8829273499995907,0.8829273499995907,19.5,50.0,6.224406224406224,12.448812448812449,52.5,-0.4992075500003921,1.35620894549466
vansteenwegen,ts225_gen2_m2.txt,226,2,2,5644.0,5644.0,5397.0,349.31074990615446,2.2316790000004403,2.2316790000004403,16.5,50.0,4.376328844790929,8.752657689581858,226,2,2,5617.0,5617.0,5490.0,179.60512242138307,1.4795736999994915,1.4795736999994915,13.5,50.0,2.2609934128538365,4.521986825707673,93.0,-0.7521053000009488,-2.1153354319370923
