dataset,instance,num_nodes,mean_cpu_time_seconds
vansteenwegen,bier127_gen2_m4.txt,128,1.8789103000017349
vansteenwegen,bier127_gen3_m2.txt,128,1.867271700000856
vansteenwegen,bier127_gen3_m3.txt,128,2.057785500001046
vansteenwegen,bier127_gen3_m4.txt,128,2.006731799996487
vansteenwegen,cmt101c_m3.txt,102,4.875459099999716
vansteenwegen,cmt151b_m3.txt,152,6.299671699998726
vansteenwegen,cmt151c_m2.txt,152,6.943209400000342
vansteenwegen,cmt151c_m3.txt,152,6.971659599999839
vansteenwegen,cmt151c_m4.txt,152,7.1414644999968
vansteenwegen,cmt200b_m2.txt,201,3.0523474000001443
vansteenwegen,cmt200b_m3.txt,201,2.8723605000013777
vansteenwegen,cmt200b_m4.txt,201,2.2232081000001926
vansteenwegen,cmt200c_m2.txt,201,3.147982200000115
vansteenwegen,cmt200c_m3.txt,201,3.2250071999987995
vansteenwegen,cmt200c_m4.txt,201,2.9924511999997776
vansteenwegen,eil101b_m3.txt,102,1.2838914999992994
vansteenwegen,eil101c_m2.txt,102,1.5223877999997057
vansteenwegen,eil101c_m3.txt,102,1.5834298000008857
vansteenwegen,gil262_gen1_m3.txt,263,2.2005745000024035
vansteenwegen,gil262_gen1_m4.txt,263,0.8646131999994395
vansteenwegen,gil262_gen2_m2.txt,263,4.26923049999823
vansteenwegen,gil262_gen2_m3.txt,263,2.2883268000005046
vansteenwegen,gil262_gen3_m2.txt,263,4.114830999998958
vansteenwegen,gil262_gen3_m4.txt,263,0.7989144000021042
vansteenwegen,gil262a_m2.txt,251,2.9346041999997396
vansteenwegen,gil262a_m4.txt,251,0.7553493999985221
vansteenwegen,gil262b_m2.txt,251,3.77844240000195
vansteenwegen,gil262b_m3.txt,251,3.797562099996867
vansteenwegen,gil262b_m4.txt,251,2.888283700001921
vansteenwegen,gil262c_m2.txt,251,3.827441200002795
vansteenwegen,gil262c_m3.txt,251,3.935735700000805
vansteenwegen,gil262c_m4.txt,251,3.9656505000020843
vansteenwegen,gr229_gen1_m4.txt,230,3.64469950000057
vansteenwegen,gr229_gen2_m3.txt,230,3.6066920999983267
vansteenwegen,gr229_gen2_m4.txt,230,3.634084499997698
vansteenwegen,gr229_gen3_m3.txt,230,3.483686100000341
vansteenwegen,gr229_gen3_m4.txt,230,3.6229779999994207
vansteenwegen,kroA150_gen2_m2.txt,151,2.0330589999975928
vansteenwegen,kroA150_gen3_m3.txt,151,1.1069747999972606
vansteenwegen,kroA200_gen1_m4.txt,201,1.1270266999999876
vansteenwegen,kroB200_gen1_m2.txt,201,3.0038297999999486
vansteenwegen,kroB200_gen2_m2.txt,201,2.9573829999972077
vansteenwegen,kroB200_gen2_m4.txt,201,1.122582500000135
vansteenwegen,kroB200_gen3_m2.txt,201,3.0270872000000963
vansteenwegen,kroB200_gen3_m3.txt,201,1.475793400000839
vansteenwegen,pr136_gen1_m2.txt,137,6.159042999999656
vansteenwegen,pr136_gen2_m2.txt,137,2.0274118999986968
vansteenwegen,pr264_gen1_m4.txt,265,3.0120297000030405
vansteenwegen,pr264_gen2_m2.txt,265,3.8534269999981916
vansteenwegen,pr264_gen2_m3.txt,265,3.832574600000953
vansteenwegen,pr264_gen2_m4.txt,265,2.907285099998262
vansteenwegen,pr264_gen3_m3.txt,265,3.797628199998144
vansteenwegen,pr299_gen1_m2.txt,300,4.716309999999794
vansteenwegen,pr299_gen1_m3.txt,300,2.3672907000000123
vansteenwegen,pr299_gen1_m4.txt,300,1.897448700001405
vansteenwegen,pr299_gen2_m3.txt,300,2.4141515999981493
vansteenwegen,pr299_gen2_m4.txt,300,1.9309118000019225
vansteenwegen,pr299_gen3_m2.txt,300,4.644283799996629
vansteenwegen,pr299_gen3_m3.txt,300,2.403236400001333
vansteenwegen,pr299_gen3_m4.txt,300,1.9368595000014466
vansteenwegen,rat195_gen2_m2.txt,196,3.0918859999983397
vansteenwegen,rat195_gen3_m3.txt,196,2.8260349000011047
vansteenwegen,ts225_gen2_m2.txt,226,3.4578958000020066
